"TIME","GEO","C_RESID","UNIT","NACE_R2","Value","Flag and Footnotes"
"2017","Finland","Total","Number","Holiday and other short-stay accommodation","686,663",""
"2017","Finland","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","871,054",""
"2017","Finland","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6.18",""
"2017","Finland","Total","Percentage change on previous period","Hotels and similar accommodation","6.27",""
"2017","Finland","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5.57",""
"2017","Finland","Total","Percentage change on previous period","Holiday and other short-stay accommodation","16.54",""
"2017","Finland","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-1.73",""
"2017","Sweden","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,840,963",""
"2017","Sweden","Foreign country","Number","Hotels and similar accommodation","4,754,444",""
"2017","Sweden","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,086,519",""
"2017","Sweden","Foreign country","Number","Holiday and other short-stay accommodation","531,902",""
"2017","Sweden","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","1,554,617",""
"2017","Sweden","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.44",""
"2017","Sweden","Foreign country","Percentage change on previous period","Hotels and similar accommodation","5.91",""
"2017","Sweden","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1.24",""
"2017","Sweden","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","0.7",""
"2017","Sweden","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","1.42",""
"2017","Sweden","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,033,004",""
"2017","Sweden","Reporting country","Number","Hotels and similar accommodation","16,901,921",""
"2017","Sweden","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,131,083",""
"2017","Sweden","Reporting country","Number","Holiday and other short-stay accommodation","1,776,875",""
"2017","Sweden","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","4,354,208",""
"2017","Sweden","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2.26",""
"2017","Sweden","Reporting country","Percentage change on previous period","Hotels and similar accommodation","3.13",""
"2017","Sweden","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-0.06",""
"2017","Sweden","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","0.69",""
"2017","Sweden","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-0.36",""
"2017","Sweden","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","29,873,967",""
"2017","Sweden","Total","Number","Hotels and similar accommodation","21,656,365",""
"2017","Sweden","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,217,602",""
"2017","Sweden","Total","Number","Holiday and other short-stay accommodation","2,308,777",""
"2017","Sweden","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","5,908,825",""
"2017","Sweden","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2.75",""
"2017","Sweden","Total","Percentage change on previous period","Hotels and similar accommodation","3.72",""
"2017","Sweden","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.27",""
"2017","Sweden","Total","Percentage change on previous period","Holiday and other short-stay accommodation","0.7",""
"2017","Sweden","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","0.1",""
"2017","Iceland","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","Iceland","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Iceland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","Iceland","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Iceland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Number","Hotels and similar accommodation",":",""
"2017","Iceland","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Iceland","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Iceland","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Iceland","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Liechtenstein","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","79,262",""
"2017","Liechtenstein","Foreign country","Number","Hotels and similar accommodation","69,003",""
"2017","Liechtenstein","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,259",""
"2017","Liechtenstein","Foreign country","Number","Holiday and other short-stay accommodation","8,632",""
"2017","Liechtenstein","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","1,627",""
"2017","Liechtenstein","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14.73",""
"2017","Liechtenstein","Foreign country","Percentage change on previous period","Hotels and similar accommodation","14.94",""
"2017","Liechtenstein","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13.38",""
"2017","Liechtenstein","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","9.14",""
"2017","Liechtenstein","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","42.84",""
"2017","Liechtenstein","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,677",""
"2017","Liechtenstein","Reporting country","Number","Hotels and similar accommodation","1,055",""
"2017","Liechtenstein","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","622",""
"2017","Liechtenstein","Reporting country","Number","Holiday and other short-stay accommodation","621",""
"2017","Liechtenstein","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","1",""
"2017","Liechtenstein","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.42",""
"2017","Liechtenstein","Reporting country","Percentage change on previous period","Hotels and similar accommodation","0.67",""
"2017","Liechtenstein","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0",""
"2017","Liechtenstein","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","-0.16",""
"2017","Liechtenstein","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Liechtenstein","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","80,939",""
"2017","Liechtenstein","Total","Number","Hotels and similar accommodation","70,058",""
"2017","Liechtenstein","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,881",""
"2017","Liechtenstein","Total","Number","Holiday and other short-stay accommodation","9,253",""
"2017","Liechtenstein","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,628",""
"2017","Liechtenstein","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14.39",""
"2017","Liechtenstein","Total","Percentage change on previous period","Hotels and similar accommodation","14.69",""
"2017","Liechtenstein","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","12.52",""
"2017","Liechtenstein","Total","Percentage change on previous period","Holiday and other short-stay accommodation","8.46",""
"2017","Liechtenstein","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","42.93",""
"2017","Norway","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","Norway","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","Norway","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Norway","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Norway","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","Norway","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","Norway","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Norway","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Norway","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Number","Hotels and similar accommodation",":",""
"2017","Norway","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","Norway","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Norway","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Norway","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Norway","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","Switzerland","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Switzerland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","Switzerland","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Switzerland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Number","Hotels and similar accommodation",":",""
"2017","Switzerland","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Switzerland","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Switzerland","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Switzerland","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","United Kingdom","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","United Kingdom","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","United Kingdom","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","United Kingdom","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Number","Hotels and similar accommodation",":",""
"2017","United Kingdom","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Number","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Total","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","United Kingdom","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","United Kingdom","Total","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","United Kingdom","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Montenegro","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","843,609","b"
"2017","Montenegro","Foreign country","Number","Hotels and similar accommodation","794,770",""
"2017","Montenegro","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","48,839","b"
"2017","Montenegro","Foreign country","Number","Holiday and other short-stay accommodation","42,093","b"
"2017","Montenegro","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","6,746",""
"2017","Montenegro","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-49.25",""
"2017","Montenegro","Foreign country","Percentage change on previous period","Hotels and similar accommodation","18.71",""
"2017","Montenegro","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-95.08",""
"2017","Montenegro","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","-95.72",""
"2017","Montenegro","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-18.58",""
"2017","Montenegro","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","111,890","b"
"2017","Montenegro","Reporting country","Number","Hotels and similar accommodation","88,649",""
"2017","Montenegro","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,241","b"
"2017","Montenegro","Reporting country","Number","Holiday and other short-stay accommodation","22,975","b"
"2017","Montenegro","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","266",""
"2017","Montenegro","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-26.24",""
"2017","Montenegro","Reporting country","Percentage change on previous period","Hotels and similar accommodation","15.7",""
"2017","Montenegro","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-69.04",""
"2017","Montenegro","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","-69.1",""
"2017","Montenegro","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-62.95",""
"2017","Montenegro","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","955,499","b"
"2017","Montenegro","Total","Number","Hotels and similar accommodation","883,419",""
"2017","Montenegro","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","72,080","b"
"2017","Montenegro","Total","Number","Holiday and other short-stay accommodation","65,068","b"
"2017","Montenegro","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","7,012",""
"2017","Montenegro","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-47.32",""
"2017","Montenegro","Total","Percentage change on previous period","Hotels and similar accommodation","18.4",""
"2017","Montenegro","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-93.25",""
"2017","Montenegro","Total","Percentage change on previous period","Holiday and other short-stay accommodation","-93.85",""
"2017","Montenegro","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-22.11",""
"2017","North Macedonia","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","626,879",""
"2017","North Macedonia","Foreign country","Number","Hotels and similar accommodation","600,901",""
"2017","North Macedonia","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","25,978",""
"2017","North Macedonia","Foreign country","Number","Holiday and other short-stay accommodation","21,957",""
"2017","North Macedonia","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","4,021",""
"2017","North Macedonia","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23.33",""
"2017","North Macedonia","Foreign country","Percentage change on previous period","Hotels and similar accommodation","22.98",""
"2017","North Macedonia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","32.06",""
"2017","North Macedonia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","39.53",""
"2017","North Macedonia","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","2.19",""
"2017","North Macedonia","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","242,674",""
"2017","North Macedonia","Reporting country","Number","Hotels and similar accommodation","175,079",""
"2017","North Macedonia","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","67,595",""
"2017","North Macedonia","Reporting country","Number","Holiday and other short-stay accommodation","57,191",""
"2017","North Macedonia","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","10,404",""
"2017","North Macedonia","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6.03",""
"2017","North Macedonia","Reporting country","Percentage change on previous period","Hotels and similar accommodation","3.63",""
"2017","North Macedonia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","12.79",""
"2017","North Macedonia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","10.15",""
"2017","North Macedonia","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","29.86",""
"2017","North Macedonia","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","869,553",""
"2017","North Macedonia","Total","Number","Hotels and similar accommodation","775,980",""
"2017","North Macedonia","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","93,573",""
"2017","North Macedonia","Total","Number","Holiday and other short-stay accommodation","79,148",""
"2017","North Macedonia","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","14,425",""
"2017","North Macedonia","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","17.96",""
"2017","North Macedonia","Total","Percentage change on previous period","Hotels and similar accommodation","18.01",""
"2017","North Macedonia","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","17.55",""
"2017","North Macedonia","Total","Percentage change on previous period","Holiday and other short-stay accommodation","16.99",""
"2017","North Macedonia","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","20.74",""
"2017","Serbia","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Foreign country","Number","Hotels and similar accommodation",":",""
"2017","Serbia","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Foreign country","Number","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Foreign country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Serbia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Number","Hotels and similar accommodation",":",""
"2017","Serbia","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Number","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Percentage change on previous period","Hotels and similar accommodation",":",""
"2017","Serbia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Serbia","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation",":",""
"2017","Serbia","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks",":",""
