TIME,GEO,C_RESID,UNIT,NACE_R2,Value,Flag and Footnotes
2019,Sweden,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",7.52,
2019,Sweden,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","47,195,047",
2019,Sweden,Reporting country,Number,Hotels and similar accommodation,"29,644,036",
2019,Sweden,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","17,551,011",
2019,Sweden,Reporting country,Number,Holiday and other short-stay accommodation,"5,067,760",
2019,Sweden,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","12,483,251",
2019,Sweden,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Sweden,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Sweden,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2019,Sweden,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Sweden,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",74.7,
2019,Sweden,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2019,Sweden,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Sweden,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",4.48,
2019,Sweden,Reporting country,Percentage change on previous period,Hotels and similar accommodation,6.24,
2019,Sweden,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",1.64,
2019,Sweden,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,-2.02,
2019,Sweden,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",3.2,
2019,Sweden,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","63,175,281",
2019,Sweden,Total,Number,Hotels and similar accommodation,"39,515,192",
2019,Sweden,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,660,089",
2019,Sweden,Total,Number,Holiday and other short-stay accommodation,"6,912,725",
2019,Sweden,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","16,747,364",
2019,Sweden,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,175.38",
2019,Sweden,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Sweden,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Sweden,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",144.05,
2019,Sweden,Total,Per square kilometre,Hotels and similar accommodation,:,
2019,Sweden,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Sweden,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2019,Sweden,Total,Percentage of total,Hotels and similar accommodation,:,
2019,Sweden,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Sweden,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Sweden,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",3.81,
2019,Sweden,Total,Percentage change on previous period,Hotels and similar accommodation,4.21,
2019,Sweden,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",3.15,
2019,Sweden,Total,Percentage change on previous period,Holiday and other short-stay accommodation,0.53,
2019,Sweden,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",4.27,
2019,Iceland,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,316,774",
2019,Iceland,Foreign country,Number,Hotels and similar accommodation,"5,211,119",
2019,Iceland,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,105,655",
2019,Iceland,Foreign country,Number,Holiday and other short-stay accommodation,"1,558,468",
2019,Iceland,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","547,187",
2019,Iceland,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Iceland,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Iceland,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2019,Iceland,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Iceland,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",87.04,
2019,Iceland,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2019,Iceland,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Iceland,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Iceland,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Iceland,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,089,677",
2019,Iceland,Reporting country,Number,Hotels and similar accommodation,"580,556",
2019,Iceland,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","509,121",
2019,Iceland,Reporting country,Number,Holiday and other short-stay accommodation,"154,843",
2019,Iceland,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","354,278",
2019,Iceland,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Iceland,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Iceland,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2019,Iceland,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Iceland,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",12.96,
2019,Iceland,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2019,Iceland,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Iceland,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Iceland,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Iceland,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,406,451",
2019,Iceland,Total,Number,Hotels and similar accommodation,"5,791,675",
2019,Iceland,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,614,776",
2019,Iceland,Total,Number,Holiday and other short-stay accommodation,"1,713,311",
2019,Iceland,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","901,465",
2019,Iceland,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,548.08",
2019,Iceland,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Iceland,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Iceland,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",81.62,
2019,Iceland,Total,Per square kilometre,Hotels and similar accommodation,:,
2019,Iceland,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Iceland,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2019,Iceland,Total,Percentage of total,Hotels and similar accommodation,:,
2019,Iceland,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Iceland,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Iceland,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Iceland,Total,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Iceland,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","174,095",
2019,Liechtenstein,Foreign country,Number,Hotels and similar accommodation,"147,568",
2019,Liechtenstein,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","26,527",
2019,Liechtenstein,Foreign country,Number,Holiday and other short-stay accommodation,"21,874",
2019,Liechtenstein,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","4,653",
2019,Liechtenstein,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Liechtenstein,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2019,Liechtenstein,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",98.03,
2019,Liechtenstein,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2019,Liechtenstein,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",9.68,
2019,Liechtenstein,Foreign country,Percentage change on previous period,Hotels and similar accommodation,10.1,
2019,Liechtenstein,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",7.42,
2019,Liechtenstein,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,4.53,
2019,Liechtenstein,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",23.52,
2019,Liechtenstein,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,491",
2019,Liechtenstein,Reporting country,Number,Hotels and similar accommodation,"2,030",
2019,Liechtenstein,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,461",
2019,Liechtenstein,Reporting country,Number,Holiday and other short-stay accommodation,"1,427",
2019,Liechtenstein,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks",34,
2019,Liechtenstein,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Liechtenstein,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2019,Liechtenstein,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",1.97,
2019,Liechtenstein,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2019,Liechtenstein,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",1.69,
2019,Liechtenstein,Reporting country,Percentage change on previous period,Hotels and similar accommodation,-0.1,
2019,Liechtenstein,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",4.28,
2019,Liechtenstein,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,3.03,
2019,Liechtenstein,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",112.5,
2019,Liechtenstein,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","177,586",
2019,Liechtenstein,Total,Number,Hotels and similar accommodation,"149,598",
2019,Liechtenstein,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","27,988",
2019,Liechtenstein,Total,Number,Holiday and other short-stay accommodation,"23,301",
2019,Liechtenstein,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","4,687",
2019,Liechtenstein,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,627.29",
2019,Liechtenstein,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Liechtenstein,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,109.91",
2019,Liechtenstein,Total,Per square kilometre,Hotels and similar accommodation,:,
2019,Liechtenstein,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2019,Liechtenstein,Total,Percentage of total,Hotels and similar accommodation,:,
2019,Liechtenstein,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Liechtenstein,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Liechtenstein,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",9.51,
2019,Liechtenstein,Total,Percentage change on previous period,Hotels and similar accommodation,9.95,
2019,Liechtenstein,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",7.25,
2019,Liechtenstein,Total,Percentage change on previous period,Holiday and other short-stay accommodation,4.43,
2019,Liechtenstein,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",23.9,
2019,Norway,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Number,Hotels and similar accommodation,:,
2019,Norway,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Number,Holiday and other short-stay accommodation,:,
2019,Norway,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Norway,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Norway,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2019,Norway,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Norway,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2019,Norway,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Norway,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Norway,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Norway,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Number,Hotels and similar accommodation,:,
2019,Norway,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Number,Holiday and other short-stay accommodation,:,
2019,Norway,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Norway,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Norway,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2019,Norway,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Norway,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2019,Norway,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Norway,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage change on previous period,Hotels and similar accommodation,:,
2019,Norway,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,:,
2019,Norway,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Number,Hotels and similar accommodation,:,
2019,Norway,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Number,Holiday and other short-stay accommodation,:,
2019,Norway,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2019,Norway,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2019,Norway,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per square kilometre,Hotels and similar accommodation,:,
2019,Norway,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2019,Norway,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Percentage of total,Hotels and similar accommodation,:,
2019,Norway,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2019,Norway,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2019,Norway,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
